PC1,PC2,PC3,PC4,PC5,timestamp
0.039533274163939744,-0.36350755816585384,-3.274800626283393,0.23269608507522171,2.8241926166598015,2025-05-26
-0.5893516128835812,-0.40155871384385416,-3.36483464181185,-0.37738362190464153,2.783859098049779,2025-05-27
0.13824661868863672,-0.2969385535553789,-3.810811740846402,0.6354184070490263,3.3255872441616674,2025-05-28
-0.8850457785609446,0.008454486306486462,-3.6608582442531863,-0.9163367123439717,3.4413173723991473,2025-05-29
-2.324160498961386,0.5770484945248104,-3.7601857395594993,-2.3764074687386905,3.7658331604907143,2025-05-30
-6.125323045882975,0.9980486540120345,-2.387641682075384,-4.271664605885241,2.4534529509569962,2025-05-31
-4.483114255670424,-0.0779507406361212,-2.6939957824295977,1.0118379922918297,3.443003132388371,2025-06-01
-3.9558171758615517,0.7571400279329887,-2.9205926492646217,0.87318903377548,2.8905862857413545,2025-06-02
-2.7643718195379807,0.5975370708741982,-2.8287379497257623,1.1517431069789936,3.069717423582153,2025-06-03
-2.7919448909399813,0.41532618736483445,-2.572050961200743,-0.10377569475633283,2.860845746619553,2025-06-04
